"group","id","season","niche_type","n_points","n_axes","rsp_column","weighted","volume_observed","boot_path","volume_boot_mean","volume_lwr","volume_upr"
"soil","5277","Autumn","Potential",93,7,"rsp_soil",TRUE,296.119349584939,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5277_Autumn_Potential_boot",171.188467372407,79.1717488073616,361.119388905984
"soil","5277","Autumn","Realized",26,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5277","Winter","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5277","Winter","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5278","Spring","Potential",142,7,"rsp_soil",TRUE,251.842673620034,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5278_Spring_Potential_boot",28.8931439143519,15.3000423710829,41.4802444505148
"soil","5278","Spring","Realized",34,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5278","Summer","Potential",164,7,"rsp_soil",TRUE,330.418546999194,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5278_Summer_Potential_boot",82.0248733949518,44.3501693703503,120.337616453715
"soil","5278","Summer","Realized",35,7,"rsp_soil",TRUE,135.392163837926,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5278_Summer_Realized_boot",14.8544939761417,4.02772795242116,32.1292869037316
"soil","5278","Autumn","Potential",113,7,"rsp_soil",TRUE,273.628503755995,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5278_Autumn_Potential_boot",86.4258984590518,57.2534915388746,127.349255455113
"soil","5278","Autumn","Realized",31,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5278","Winter","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5278","Winter","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5282","Spring","Potential",33,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5282","Spring","Realized",10,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5282","Summer","Potential",112,7,"rsp_soil",TRUE,260.953814008025,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5282_Summer_Potential_boot",34.6809717879128,19.0136752309188,57.2732897217027
"soil","5282","Summer","Realized",28,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5282","Autumn","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5282","Autumn","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5282","Winter","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5282","Winter","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5284","Spring","Potential",17,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5284","Spring","Realized",7,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5284","Summer","Potential",17,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5284","Summer","Realized",11,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5284","Autumn","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5284","Autumn","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5284","Winter","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5284","Winter","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5285","Spring","Potential",938,7,"rsp_soil",TRUE,491.291818546374,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5285_Spring_Potential_boot",35.653596291866,26.4085920052162,44.7178925278667
"soil","5285","Spring","Realized",182,7,"rsp_soil",TRUE,121.747867600286,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5285_Spring_Realized_boot",104.935494792668,69.9281709028863,151.182669472231
"soil","5285","Summer","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5285","Summer","Realized",1,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5285","Autumn","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5285","Autumn","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5285","Winter","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5285","Winter","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5301","Spring","Potential",1078,7,"rsp_soil",TRUE,616.582701764707,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5301_Spring_Potential_boot",163.252387518032,127.69962947197,200.65853462301
"soil","5301","Spring","Realized",224,7,"rsp_soil",TRUE,171.155972443501,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5301_Spring_Realized_boot",298.455467151817,230.560843676213,362.323741325089
"soil","5301","Summer","Potential",2882,7,"rsp_soil",TRUE,950.810381735011,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5301_Summer_Potential_boot",202.276801064716,170.946081594808,242.277281584316
"soil","5301","Summer","Realized",546,7,"rsp_soil",TRUE,562.581025042885,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5301_Summer_Realized_boot",475.974329896112,351.417044032439,600.814632392357
"soil","5301","Autumn","Potential",1810,7,"rsp_soil",TRUE,675.322077995012,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5301_Autumn_Potential_boot",253.744145905206,203.574111958428,322.657657280168
"soil","5301","Autumn","Realized",341,7,"rsp_soil",TRUE,349.940770089438,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5301_Autumn_Realized_boot",684.07203455043,434.129000975006,891.74177101728
"soil","5301","Winter","Potential",52,7,"rsp_soil",TRUE,48.1057767393522,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5301_Winter_Potential_boot",0.0202900309157323,0.00515815157259089,0.0479769739496614
"soil","5301","Winter","Realized",8,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5303","Spring","Potential",1128,7,"rsp_soil",TRUE,531.057471115273,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5303_Spring_Potential_boot",5656.74572249228,4091.91265606233,7233.13506120131
"soil","5303","Spring","Realized",223,7,"rsp_soil",TRUE,216.420198801976,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5303_Spring_Realized_boot",4654.62742796856,1200.81460094382,9623.16847786099
"soil","5303","Summer","Potential",82,7,"rsp_soil",TRUE,213.9605345561,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5303_Summer_Potential_boot",3816.74190480941,2643.10269059924,5424.13099467629
"soil","5303","Summer","Realized",34,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5303","Autumn","Potential",34,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5303","Autumn","Realized",51,7,"rsp_soil",TRUE,237.751468668283,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5303_Autumn_Realized_boot",1696.30107255768,344.563083947969,4011.08562636068
"soil","5303","Winter","Potential",249,7,"rsp_soil",TRUE,88.720900086754,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5303_Winter_Potential_boot",0.00478987675486719,0.00141830148814682,0.0109157026419924
"soil","5303","Winter","Realized",48,7,"rsp_soil",TRUE,88.724008471964,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5303_Winter_Realized_boot",42951.7961204427,9887.53874643017,82131.0759525126
"soil","5308","Spring","Potential",157,7,"rsp_soil",TRUE,233.012811195425,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5308_Spring_Potential_boot",20.584418029638,9.40691745665184,34.6510470818628
"soil","5308","Spring","Realized",29,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5308","Summer","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5308","Summer","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5308","Autumn","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5308","Autumn","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5308","Winter","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5308","Winter","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5439","Spring","Potential",570,7,"rsp_soil",TRUE,321.420466862967,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5439_Spring_Potential_boot",22.1568559359306,14.3182124347738,31.4987817842466
"soil","5439","Spring","Realized",107,7,"rsp_soil",TRUE,76.3292876030881,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5439_Spring_Realized_boot",2.21311009287847,0.458572831420579,5.78280832896003
"soil","5439","Summer","Potential",177,7,"rsp_soil",TRUE,313.303926712362,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5439_Summer_Potential_boot",39.6481649399213,19.6706466929198,62.5178773072492
"soil","5439","Summer","Realized",85,7,"rsp_soil",TRUE,289.206981572101,"C:\Users\takola\Documents\results_20260523\objects_RSF_workflow\bootstrap\seasonal\soil\Objects\soil_5439_Summer_Realized_boot",124.13314582677,60.1981142440313,198.827208333532
"soil","5439","Autumn","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5439","Autumn","Realized",6,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5439","Winter","Potential",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
"soil","5439","Winter","Realized",0,7,"rsp_soil",TRUE,NA,NA,NA,NA,NA
